,year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
3080,2022,39,เชียงใหม่,36,36602,36,36533,2,301,2023-06-19 12:07:27
3081,2022,40,กระบี่,14,12960,14,12667,2,112,2023-06-19 12:07:27
3082,2022,40,กาฬสินธุ์,30,24664,30,24662,2,170,2023-06-19 12:07:27
3083,2022,40,ทั้งประเทศ,2915,2461612,2915,2444641,58,11131,2023-06-19 12:07:27
3084,2022,40,ตรัง,10,10441,10,10434,0,73,2023-06-19 12:07:27
3085,2022,40,ระยอง,29,43291,29,43258,2,194,2023-06-19 12:07:27
3086,2022,40,ฉะเชิงเทรา,23,42160,23,42155,0,117,2023-06-19 12:07:27
3087,2022,40,น่าน,9,12399,9,12396,0,32,2023-06-19 12:07:27
3088,2022,40,ราชบุรี,18,41638,18,41637,0,199,2023-06-19 12:07:27
3089,2022,40,หนองบัวลำภู,5,11411,5,11411,0,79,2023-06-19 12:07:27
3090,2022,40,ชุมพร,51,14632,51,14632,0,73,2023-06-19 12:07:27
3091,2022,40,สุพรรณบุรี,62,34399,62,34394,0,161,2023-06-19 12:07:27
3092,2022,40,นครราชสีมา,67,48461,67,48457,0,376,2023-06-19 12:07:27
3093,2022,40,อำนาจเจริญ,1,7714,1,7710,0,35,2023-06-19 12:07:27
3094,2022,40,ตราด,21,9718,21,9596,2,125,2023-06-19 12:07:27
3095,2022,40,นครพนม,13,14107,13,14106,0,79,2023-06-19 12:07:27
3096,2022,40,พระนครศรีอยุธยา,11,36216,11,36216,1,132,2023-06-19 12:07:27
3097,2022,40,กาญจนบุรี,32,27631,32,27581,0,164,2023-06-19 12:07:27
3098,2022,40,เลย,9,17530,9,17529,0,128,2023-06-19 12:07:27
3099,2022,40,อุตรดิตถ์,9,8812,9,8811,0,62,2023-06-19 12:07:27
3100,2022,40,ร้อยเอ็ด,35,41401,35,41397,0,236,2023-06-19 12:07:27
3101,2022,40,กรุงเทพมหานคร,788,506385,788,504405,10,1430,2023-06-19 12:07:27
3102,2022,40,นครนายก,8,12826,8,12826,0,98,2023-06-19 12:07:27
3103,2022,40,ลำพูน,77,1591,77,1590,3,45,2023-06-19 12:07:27
3104,2022,40,นครศรีธรรมราช,35,79928,35,79927,2,243,2023-06-19 12:07:27
3105,2022,40,กำแพงเพชร,0,17548,0,17543,0,129,2023-06-19 12:07:27
3106,2022,40,ตาก,55,12130,55,11994,1,78,2023-06-19 12:07:27
3107,2022,40,สิงห์บุรี,10,8453,10,8452,0,86,2023-06-19 12:07:27
3108,2022,40,จันทบุรี,46,20926,46,20911,0,64,2023-06-19 12:07:27
3109,2022,40,สมุทรสาคร,62,59182,62,59181,0,146,2023-06-19 12:07:27
3110,2022,40,ยะลา,7,9844,7,9830,1,78,2023-06-19 12:07:27
3111,2022,40,ลำปาง,31,10200,31,10198,0,113,2023-06-19 12:07:27
3112,2022,40,อุบลราชธานี,67,41453,67,41435,0,294,2023-06-19 12:07:27
3113,2022,40,ภูเก็ต,41,53959,41,44633,0,152,2023-06-19 12:07:27
3114,2022,40,ระนอง,4,10768,4,10711,0,25,2023-06-19 12:07:27
3115,2022,40,สงขลา,64,36940,64,36803,0,145,2023-06-19 12:07:27
3116,2022,40,บึงกาฬ,2,10540,2,10536,0,20,2023-06-19 12:07:27
3117,2022,40,ปทุมธานี,38,44127,38,44116,1,230,2023-06-19 12:07:27
3118,2022,40,สตูล,4,10772,4,10754,0,73,2023-06-19 12:07:27
3119,2022,40,นครปฐม,26,46482,26,46482,5,179,2023-06-19 12:07:27
3120,2022,40,มหาสารคาม,9,28485,9,28478,0,111,2023-06-19 12:07:27
3121,2022,40,สุราษฎร์ธานี,26,20588,26,19973,1,154,2023-06-19 12:07:27
3122,2022,40,สกลนคร,21,21373,21,21371,0,149,2023-06-19 12:07:27
3123,2022,40,อ่างทอง,4,16167,4,16167,0,68,2023-06-19 12:07:27
3124,2022,40,สมุทรปราการ,99,110079,99,109589,2,396,2023-06-19 12:07:27
3125,2022,40,นครสวรรค์,26,24675,26,24668,0,163,2023-06-19 12:07:27
3126,2022,40,พิจิตร,8,6016,8,6016,1,87,2023-06-19 12:07:27
3127,2022,40,แพร่,15,9522,15,9518,0,70,2023-06-19 12:07:27
3128,2022,40,ชัยภูมิ,2,20669,2,20668,3,75,2023-06-19 12:07:27
3129,2022,40,ลพบุรี,22,16142,22,16138,0,224,2023-06-19 12:07:27
3130,2022,40,สุโขทัย,3,16019,3,16017,0,151,2023-06-19 12:07:27
3131,2022,40,ชลบุรี,202,119307,202,117463,4,479,2023-06-19 12:07:27
3132,2022,40,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
3133,2022,40,สระแก้ว,18,19934,18,19369,0,84,2023-06-19 12:07:27
3134,2022,40,นราธิวาส,2,7914,2,7905,0,24,2023-06-19 12:07:27
3135,2022,40,อุดรธานี,16,29402,16,29379,0,200,2023-06-19 12:07:27
3136,2022,40,เชียงใหม่,19,36621,19,36552,3,304,2023-06-19 12:07:27
3137,2022,40,หนองคาย,7,23501,7,23380,0,77,2023-06-19 12:07:27
3138,2022,40,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3139,2022,40,สุรินทร์,109,33238,109,33220,5,111,2023-06-19 12:07:27
3140,2022,40,ชัยนาท,0,4271,0,4271,0,9,2023-06-19 12:07:27
3141,2022,40,พะเยา,5,6219,5,6219,0,57,2023-06-19 12:07:27
3142,2022,40,บุรีรัมย์,76,50534,76,50528,1,94,2023-06-19 12:07:27
3143,2022,40,สมุทรสงคราม,2,13754,2,13754,0,75,2023-06-19 12:07:27
3144,2022,40,เชียงราย,49,5856,49,5821,0,123,2023-06-19 12:07:27
3145,2022,40,ยโสธร,16,14035,16,14032,0,103,2023-06-19 12:07:27
3146,2022,40,เพชรบุรี,11,20267,11,20245,0,106,2023-06-19 12:07:27
3147,2022,40,พิษณุโลก,23,21200,23,21200,0,97,2023-06-19 12:07:27
3148,2022,40,ประจวบคีรีขันธ์,24,24343,24,23992,0,123,2023-06-19 12:07:27
3149,2022,40,สระบุรี,31,19886,31,19883,0,166,2023-06-19 12:07:27
3150,2022,40,อุทัยธานี,32,10926,32,10926,1,102,2023-06-19 12:07:27
3151,2022,40,ปัตตานี,4,11129,4,11083,0,86,2023-06-19 12:07:27
3152,2022,40,แม่ฮ่องสอน,5,2663,5,2663,0,38,2023-06-19 12:07:27
3153,2022,40,นนทบุรี,93,74421,93,74399,1,105,2023-06-19 12:07:27
3154,2022,40,พัทลุง,1,24342,1,24342,0,96,2023-06-19 12:07:27
3155,2022,40,มุกดาหาร,3,6943,3,6941,0,51,2023-06-19 12:07:27
3156,2022,40,ปราจีนบุรี,10,25620,10,25616,0,114,2023-06-19 12:07:27
3157,2022,40,ศรีสะเกษ,6,30870,6,30860,1,217,2023-06-19 12:07:27
3158,2022,40,ขอนแก่น,93,57780,93,57758,1,177,2023-06-19 12:07:27
3159,2022,40,เพชรบูรณ์,9,12904,9,12901,2,59,2023-06-19 12:07:27
3160,2022,41,ปราจีนบุรี,6,25626,6,25622,3,117,2023-06-19 12:07:27
3161,2022,41,นครราชสีมา,61,48522,61,48518,0,376,2023-06-19 12:07:27
3162,2022,41,สระแก้ว,32,19966,32,19401,0,84,2023-06-19 12:07:27
3163,2022,41,ประจวบคีรีขันธ์,23,24366,23,24015,1,124,2023-06-19 12:07:27
3164,2022,41,ทั้งประเทศ,2234,2463846,2234,2446875,53,11184,2023-06-19 12:07:27
3165,2022,41,อำนาจเจริญ,1,7715,1,7711,0,35,2023-06-19 12:07:27
3166,2022,41,ชลบุรี,154,119461,154,117617,4,483,2023-06-19 12:07:27
3167,2022,41,บุรีรัมย์,52,50586,52,50580,0,94,2023-06-19 12:07:27
3168,2022,41,นครพนม,9,14116,9,14115,0,79,2023-06-19 12:07:27
3169,2022,41,มุกดาหาร,4,6947,4,6945,0,51,2023-06-19 12:07:27
3170,2022,41,ชุมพร,30,14662,30,14662,0,73,2023-06-19 12:07:27
3171,2022,41,นครปฐม,25,46507,25,46507,1,180,2023-06-19 12:07:27
3172,2022,41,ร้อยเอ็ด,23,41424,23,41420,0,236,2023-06-19 12:07:27
3173,2022,41,กระบี่,29,12989,29,12696,1,113,2023-06-19 12:07:27
3174,2022,41,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3175,2022,41,สุรินทร์,43,33281,43,33263,0,111,2023-06-19 12:07:27
3176,2022,41,ฉะเชิงเทรา,6,42166,6,42161,0,117,2023-06-19 12:07:27
3177,2022,41,ตราด,15,9733,15,9611,1,126,2023-06-19 12:07:27
3178,2022,41,สุโขทัย,8,16027,8,16025,0,151,2023-06-19 12:07:27
3179,2022,41,สิงห์บุรี,3,8456,3,8455,1,87,2023-06-19 12:07:27
3180,2022,41,นราธิวาส,21,7935,21,7926,1,25,2023-06-19 12:07:27
3181,2022,41,ชัยภูมิ,6,20675,6,20674,3,78,2023-06-19 12:07:27
3182,2022,41,นครสวรรค์,22,24697,22,24690,1,164,2023-06-19 12:07:27
3183,2022,41,หนองคาย,11,23512,11,23391,0,77,2023-06-19 12:07:27
3184,2022,41,ระยอง,16,43307,16,43274,3,197,2023-06-19 12:07:27
3185,2022,41,มหาสารคาม,6,28491,6,28484,0,111,2023-06-19 12:07:27
3186,2022,41,พิจิตร,1,6017,1,6017,1,88,2023-06-19 12:07:27
3187,2022,41,กรุงเทพมหานคร,491,506876,491,504896,11,1441,2023-06-19 12:07:27
3188,2022,41,นครนายก,8,12834,8,12834,0,98,2023-06-19 12:07:27
3189,2022,41,แม่ฮ่องสอน,18,2681,18,2681,0,38,2023-06-19 12:07:27
3190,2022,41,ยโสธร,8,14043,8,14040,0,103,2023-06-19 12:07:27
3191,2022,41,พัทลุง,24,24366,24,24366,0,96,2023-06-19 12:07:27
3192,2022,41,จันทบุรี,48,20974,48,20959,0,64,2023-06-19 12:07:27
3193,2022,41,ตาก,55,12185,55,12049,1,79,2023-06-19 12:07:27
3194,2022,41,นครศรีธรรมราช,20,79948,20,79947,2,245,2023-06-19 12:07:27
3195,2022,41,ชัยนาท,0,4271,0,4271,0,9,2023-06-19 12:07:27
3196,2022,41,ลำปาง,29,10229,29,10227,3,116,2023-06-19 12:07:27
3197,2022,41,ระนอง,3,10771,3,10714,0,25,2023-06-19 12:07:27
3198,2022,41,บึงกาฬ,12,10552,12,10548,0,20,2023-06-19 12:07:27
3199,2022,41,นนทบุรี,84,74505,84,74483,1,106,2023-06-19 12:07:27
3200,2022,41,เชียงใหม่,25,36646,25,36577,1,305,2023-06-19 12:07:27
3201,2022,41,กาฬสินธุ์,20,24684,20,24682,0,170,2023-06-19 12:07:27
3202,2022,41,พิษณุโลก,12,21212,12,21212,1,98,2023-06-19 12:07:27
3203,2022,41,ราชบุรี,8,41646,8,41645,0,199,2023-06-19 12:07:27
3204,2022,41,สมุทรสาคร,87,59269,87,59268,0,146,2023-06-19 12:07:27
3205,2022,41,แพร่,9,9531,9,9527,2,72,2023-06-19 12:07:27
3206,2022,41,เชียงราย,10,5866,10,5831,0,123,2023-06-19 12:07:27
3207,2022,41,อุตรดิตถ์,18,8830,18,8829,0,62,2023-06-19 12:07:27
3208,2022,41,สมุทรปราการ,63,110142,63,109652,4,400,2023-06-19 12:07:27
3209,2022,41,อุบลราชธานี,49,41502,49,41484,0,294,2023-06-19 12:07:27
3210,2022,41,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
3211,2022,41,ขอนแก่น,38,57818,38,57796,0,177,2023-06-19 12:07:27
3212,2022,41,พระนครศรีอยุธยา,5,36221,5,36221,0,132,2023-06-19 12:07:27
3213,2022,41,ปัตตานี,6,11135,6,11089,0,86,2023-06-19 12:07:27
3214,2022,41,กาญจนบุรี,2,27633,2,27583,0,164,2023-06-19 12:07:27
3215,2022,41,เลย,6,17536,6,17535,0,128,2023-06-19 12:07:27
3216,2022,41,อุทัยธานี,23,10949,23,10949,2,104,2023-06-19 12:07:27
3217,2022,41,อุดรธานี,10,29412,10,29389,0,200,2023-06-19 12:07:27
3218,2022,41,ลพบุรี,16,16158,16,16154,1,225,2023-06-19 12:07:27
3219,2022,41,ปทุมธานี,89,44216,89,44205,0,230,2023-06-19 12:07:27
3220,2022,41,น่าน,5,12404,5,12401,0,32,2023-06-19 12:07:27
3221,2022,41,ภูเก็ต,55,54014,55,44688,0,152,2023-06-19 12:07:27
3222,2022,41,สมุทรสงคราม,4,13758,4,13758,0,75,2023-06-19 12:07:27
3223,2022,41,อ่างทอง,3,16170,3,16170,0,68,2023-06-19 12:07:27
3224,2022,41,ลำพูน,38,1629,38,1628,0,45,2023-06-19 12:07:27
3225,2022,41,สระบุรี,18,19904,18,19901,0,166,2023-06-19 12:07:27
3226,2022,41,กำแพงเพชร,10,17558,10,17553,0,129,2023-06-19 12:07:27
3227,2022,41,เพชรบูรณ์,15,12919,15,12916,0,59,2023-06-19 12:07:27
3228,2022,41,ตรัง,11,10452,11,10445,1,74,2023-06-19 12:07:27
3229,2022,41,เพชรบุรี,4,20271,4,20249,0,106,2023-06-19 12:07:27
3230,2022,41,สุพรรณบุรี,61,34460,61,34455,0,161,2023-06-19 12:07:27
3231,2022,41,ยะลา,6,9850,6,9836,1,79,2023-06-19 12:07:27
3232,2022,41,สงขลา,60,37000,60,36863,0,145,2023-06-19 12:07:27
3233,2022,41,สตูล,1,10773,1,10755,0,73,2023-06-19 12:07:27
3234,2022,41,หนองบัวลำภู,8,11419,8,11419,1,80,2023-06-19 12:07:27
3235,2022,41,สกลนคร,8,21381,8,21379,0,149,2023-06-19 12:07:27
3236,2022,41,พะเยา,2,6221,2,6221,0,57,2023-06-19 12:07:27
3237,2022,41,สุราษฎร์ธานี,16,20604,16,19989,0,154,2023-06-19 12:07:27
3238,2022,41,ศรีสะเกษ,6,30876,6,30866,0,217,2023-06-19 12:07:27
3239,2022,42,อ่างทอง,7,16177,7,16177,1,69,2023-06-19 12:07:27
3240,2022,42,ตรัง,23,10475,23,10468,0,74,2023-06-19 12:07:27
3241,2022,42,ชุมพร,67,14729,67,14729,0,73,2023-06-19 12:07:27
3242,2022,42,นครนายก,11,12845,11,12845,0,98,2023-06-19 12:07:27
3243,2022,42,ชัยนาท,0,4271,0,4271,0,9,2023-06-19 12:07:27
3244,2022,42,นครราชสีมา,66,48588,66,48584,1,377,2023-06-19 12:07:27
3245,2022,42,ปทุมธานี,74,44290,74,44279,0,230,2023-06-19 12:07:27
3246,2022,42,สกลนคร,30,21411,30,21409,0,149,2023-06-19 12:07:27
3247,2022,42,ลำพูน,55,1684,55,1683,1,46,2023-06-19 12:07:27
3248,2022,42,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3249,2022,42,ร้อยเอ็ด,14,41438,14,41434,0,236,2023-06-19 12:07:27
3250,2022,42,อุตรดิตถ์,6,8836,6,8835,0,62,2023-06-19 12:07:27
3251,2022,42,นราธิวาส,20,7955,20,7946,0,25,2023-06-19 12:07:27
3252,2022,42,สระแก้ว,14,19980,14,19415,1,85,2023-06-19 12:07:27
3253,2022,42,ยะลา,7,9857,7,9843,0,79,2023-06-19 12:07:27
3254,2022,42,หนองคาย,2,23514,2,23393,0,77,2023-06-19 12:07:27
3255,2022,42,ชลบุรี,126,119587,126,117743,0,483,2023-06-19 12:07:27
3256,2022,42,แม่ฮ่องสอน,3,2684,3,2684,0,38,2023-06-19 12:07:27
3257,2022,42,ภูเก็ต,57,54071,57,44745,0,152,2023-06-19 12:07:27
3258,2022,42,สิงห์บุรี,6,8462,6,8461,0,87,2023-06-19 12:07:27
3259,2022,42,อำนาจเจริญ,0,7715,0,7711,0,35,2023-06-19 12:07:27
3260,2022,42,อุบลราชธานี,29,41531,29,41513,0,294,2023-06-19 12:07:27
3261,2022,42,สุพรรณบุรี,18,34478,18,34473,0,161,2023-06-19 12:07:27
3262,2022,42,กรุงเทพมหานคร,859,507735,859,505755,6,1447,2023-06-19 12:07:27
3263,2022,42,สุโขทัย,23,16050,23,16048,3,154,2023-06-19 12:07:27
3264,2022,42,หนองบัวลำภู,6,11425,6,11425,2,82,2023-06-19 12:07:27
3265,2022,42,บุรีรัมย์,68,50654,68,50648,0,94,2023-06-19 12:07:27
3266,2022,42,แพร่,14,9545,14,9541,2,74,2023-06-19 12:07:27
3267,2022,42,พะเยา,7,6228,7,6228,0,57,2023-06-19 12:07:27
3268,2022,42,พัทลุง,3,24369,3,24369,0,96,2023-06-19 12:07:27
3269,2022,42,สุรินทร์,52,33333,52,33315,2,113,2023-06-19 12:07:27
3270,2022,42,ประจวบคีรีขันธ์,23,24389,23,24038,0,124,2023-06-19 12:07:27
3271,2022,42,กาญจนบุรี,3,27636,3,27586,0,164,2023-06-19 12:07:27
3272,2022,42,กระบี่,28,13017,28,12724,0,113,2023-06-19 12:07:27
3273,2022,42,ปัตตานี,1,11136,1,11090,0,86,2023-06-19 12:07:27
3274,2022,42,พระนครศรีอยุธยา,5,36226,5,36226,0,132,2023-06-19 12:07:27
3275,2022,42,ตาก,68,12253,68,12117,1,80,2023-06-19 12:07:27
3276,2022,42,ลพบุรี,9,16167,9,16163,0,225,2023-06-19 12:07:27
3277,2022,42,ฉะเชิงเทรา,9,42175,9,42170,3,120,2023-06-19 12:07:27
3278,2022,42,ปราจีนบุรี,4,25630,4,25626,0,117,2023-06-19 12:07:27
3279,2022,42,นครศรีธรรมราช,25,79973,25,79972,0,245,2023-06-19 12:07:27
3280,2022,42,เลย,10,17546,10,17545,0,128,2023-06-19 12:07:27
3281,2022,42,ยโสธร,5,14048,5,14045,0,103,2023-06-19 12:07:27
3282,2022,42,พิษณุโลก,17,21229,17,21229,1,99,2023-06-19 12:07:27
3283,2022,42,ระนอง,0,10771,0,10714,0,25,2023-06-19 12:07:27
3284,2022,42,นครปฐม,30,46537,30,46537,0,180,2023-06-19 12:07:27
3285,2022,42,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
3286,2022,42,ลำปาง,26,10255,26,10253,1,117,2023-06-19 12:07:27
3287,2022,42,นครสวรรค์,29,24726,29,24719,0,164,2023-06-19 12:07:27
3288,2022,42,น่าน,3,12407,3,12404,0,32,2023-06-19 12:07:27
3289,2022,42,เชียงราย,8,5874,8,5839,0,123,2023-06-19 12:07:27
3290,2022,42,ระยอง,11,43318,11,43285,2,199,2023-06-19 12:07:27
3291,2022,42,เพชรบูรณ์,15,12934,15,12931,0,59,2023-06-19 12:07:27
3292,2022,42,อุดรธานี,10,29422,10,29399,1,201,2023-06-19 12:07:27
3293,2022,42,สงขลา,93,37093,93,36956,0,145,2023-06-19 12:07:27
3294,2022,42,สตูล,1,10774,1,10756,0,73,2023-06-19 12:07:27
3295,2022,42,สมุทรปราการ,51,110193,51,109703,2,402,2023-06-19 12:07:27
3296,2022,42,นนทบุรี,100,74605,100,74583,0,106,2023-06-19 12:07:27
3297,2022,42,ขอนแก่น,50,57868,50,57846,6,183,2023-06-19 12:07:27
3298,2022,42,กาฬสินธุ์,34,24718,34,24716,0,170,2023-06-19 12:07:27
3299,2022,42,อุทัยธานี,25,10974,25,10974,0,104,2023-06-19 12:07:27
3300,2022,42,สระบุรี,19,19923,19,19920,0,166,2023-06-19 12:07:27
3301,2022,42,นครพนม,9,14125,9,14124,0,79,2023-06-19 12:07:27
3302,2022,42,ตราด,4,9737,4,9615,0,126,2023-06-19 12:07:27
3303,2022,42,มหาสารคาม,17,28508,17,28501,0,111,2023-06-19 12:07:27
3304,2022,42,สุราษฎร์ธานี,27,20631,27,20016,2,156,2023-06-19 12:07:27
3305,2022,42,บึงกาฬ,0,10552,0,10548,0,20,2023-06-19 12:07:27
3306,2022,42,ราชบุรี,15,41661,15,41660,0,199,2023-06-19 12:07:27
3307,2022,42,จันทบุรี,19,20993,19,20978,1,65,2023-06-19 12:07:27
3308,2022,42,เพชรบุรี,9,20280,9,20258,1,107,2023-06-19 12:07:27
3309,2022,42,เชียงใหม่,25,36671,25,36602,0,305,2023-06-19 12:07:27
3310,2022,42,กำแพงเพชร,0,17558,0,17553,0,129,2023-06-19 12:07:27
3311,2022,42,สมุทรสงคราม,8,13766,8,13766,0,75,2023-06-19 12:07:27
3312,2022,42,พิจิตร,5,6022,5,6022,0,88,2023-06-19 12:07:27
3313,2022,42,ทั้งประเทศ,2616,2466462,2616,2449491,40,11224,2023-06-19 12:07:27
3314,2022,42,มุกดาหาร,2,6949,2,6947,0,51,2023-06-19 12:07:27
3315,2022,42,ชัยภูมิ,8,20683,8,20682,0,78,2023-06-19 12:07:27
3316,2022,42,ศรีสะเกษ,9,30885,9,30875,0,217,2023-06-19 12:07:27
3317,2022,42,สมุทรสาคร,80,59349,80,59348,0,146,2023-06-19 12:07:27
3318,2022,43,นครนายก,25,12870,25,12870,0,98,2023-06-19 12:07:27
3319,2022,43,แพร่,17,9562,17,9558,2,76,2023-06-19 12:07:27
3320,2022,43,ปทุมธานี,65,44355,65,44344,0,230,2023-06-19 12:07:27
3321,2022,43,ราชบุรี,22,41683,22,41682,0,199,2023-06-19 12:07:27
3322,2022,43,สมุทรสาคร,87,59436,87,59435,0,146,2023-06-19 12:07:27
3323,2022,43,เพชรบุรี,8,20288,8,20266,0,107,2023-06-19 12:07:27
3324,2022,43,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
3325,2022,43,นครราชสีมา,78,48666,78,48662,3,380,2023-06-19 12:07:27
3326,2022,43,พัทลุง,2,24371,2,24371,0,96,2023-06-19 12:07:27
3327,2022,43,ชลบุรี,129,119716,129,117872,2,485,2023-06-19 12:07:27
3328,2022,43,ทั้งประเทศ,2551,2469013,2551,2452042,33,11257,2023-06-19 12:07:27
3329,2022,43,สมุทรสงคราม,9,13775,9,13775,1,76,2023-06-19 12:07:27
3330,2022,43,กระบี่,49,13066,49,12773,0,113,2023-06-19 12:07:27
3331,2022,43,ชัยนาท,1,4272,1,4272,0,9,2023-06-19 12:07:27
3332,2022,43,พะเยา,2,6230,2,6230,0,57,2023-06-19 12:07:27
3333,2022,43,สิงห์บุรี,1,8463,1,8462,0,87,2023-06-19 12:07:27
3334,2022,43,หนองบัวลำภู,1,11426,1,11426,0,82,2023-06-19 12:07:27
3335,2022,43,กำแพงเพชร,4,17562,4,17557,0,129,2023-06-19 12:07:27
3336,2022,43,ลำพูน,32,1716,32,1715,0,46,2023-06-19 12:07:27
3337,2022,43,แม่ฮ่องสอน,2,2686,2,2686,0,38,2023-06-19 12:07:27
3338,2022,43,อุดรธานี,19,29441,19,29418,0,201,2023-06-19 12:07:27
3339,2022,43,ภูเก็ต,53,54124,53,44798,0,152,2023-06-19 12:07:27
3340,2022,43,อำนาจเจริญ,0,7715,0,7711,0,35,2023-06-19 12:07:27
3341,2022,43,อุตรดิตถ์,11,8847,11,8846,0,62,2023-06-19 12:07:27
3342,2022,43,บุรีรัมย์,57,50711,57,50705,1,95,2023-06-19 12:07:27
3343,2022,43,ยโสธร,3,14051,3,14048,0,103,2023-06-19 12:07:27
3344,2022,43,น่าน,11,12418,11,12415,0,32,2023-06-19 12:07:27
3345,2022,43,กรุงเทพมหานคร,715,508450,715,506470,10,1457,2023-06-19 12:07:27
3346,2022,43,ปัตตานี,3,11139,3,11093,0,86,2023-06-19 12:07:27
3347,2022,43,นครปฐม,26,46563,26,46563,0,180,2023-06-19 12:07:27
3348,2022,43,นนทบุรี,67,74672,67,74650,0,106,2023-06-19 12:07:27
3349,2022,43,พิจิตร,0,6022,0,6022,0,88,2023-06-19 12:07:27
3350,2022,43,กาฬสินธุ์,32,24750,32,24748,0,170,2023-06-19 12:07:27
3351,2022,43,หนองคาย,7,23521,7,23400,0,77,2023-06-19 12:07:27
3352,2022,43,นครพนม,5,14130,5,14129,0,79,2023-06-19 12:07:27
3353,2022,43,สระบุรี,33,19956,33,19953,0,166,2023-06-19 12:07:27
3354,2022,43,สงขลา,111,37204,111,37067,0,145,2023-06-19 12:07:27
3355,2022,43,บึงกาฬ,1,10553,1,10549,0,20,2023-06-19 12:07:27
3356,2022,43,ตราด,13,9750,13,9628,0,126,2023-06-19 12:07:27
3357,2022,43,ตาก,62,12315,62,12179,1,81,2023-06-19 12:07:27
3358,2022,43,อ่างทอง,4,16181,4,16181,0,69,2023-06-19 12:07:27
3359,2022,43,ขอนแก่น,62,57930,62,57908,0,183,2023-06-19 12:07:27
3360,2022,43,พิษณุโลก,22,21251,22,21251,0,99,2023-06-19 12:07:27
3361,2022,43,ประจวบคีรีขันธ์,26,24415,26,24064,0,124,2023-06-19 12:07:27
3362,2022,43,มุกดาหาร,5,6954,5,6952,0,51,2023-06-19 12:07:27
3363,2022,43,สกลนคร,4,21415,4,21413,0,149,2023-06-19 12:07:27
3364,2022,43,อุบลราชธานี,24,41555,24,41537,0,294,2023-06-19 12:07:27
3365,2022,43,นครศรีธรรมราช,35,80008,35,80007,0,245,2023-06-19 12:07:27
3366,2022,43,ปราจีนบุรี,6,25636,6,25632,0,117,2023-06-19 12:07:27
3367,2022,43,ชัยภูมิ,34,20717,34,20716,0,78,2023-06-19 12:07:27
3368,2022,43,มหาสารคาม,4,28512,4,28505,0,111,2023-06-19 12:07:27
3369,2022,43,สระแก้ว,26,20006,26,19441,0,85,2023-06-19 12:07:27
3370,2022,43,ฉะเชิงเทรา,10,42185,10,42180,0,120,2023-06-19 12:07:27
3371,2022,43,จันทบุรี,23,21016,23,21001,1,66,2023-06-19 12:07:27
3372,2022,43,อุทัยธานี,14,10988,14,10988,0,104,2023-06-19 12:07:27
3373,2022,43,เชียงราย,14,5888,14,5853,0,123,2023-06-19 12:07:27
3374,2022,43,ศรีสะเกษ,2,30887,2,30877,0,217,2023-06-19 12:07:27
3375,2022,43,นราธิวาส,0,7955,0,7946,0,25,2023-06-19 12:07:27
3376,2022,43,นครสวรรค์,25,24751,25,24744,0,164,2023-06-19 12:07:27
3377,2022,43,สตูล,1,10775,1,10757,0,73,2023-06-19 12:07:27
3378,2022,43,ยะลา,6,9863,6,9849,1,80,2023-06-19 12:07:27
3379,2022,43,ตรัง,3,10478,3,10471,0,74,2023-06-19 12:07:27
3380,2022,43,สุรินทร์,39,33372,39,33354,1,114,2023-06-19 12:07:27
3381,2022,43,สุโขทัย,17,16067,17,16065,4,158,2023-06-19 12:07:27
3382,2022,43,สุพรรณบุรี,69,34547,69,34542,0,161,2023-06-19 12:07:27
3383,2022,43,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3384,2022,43,ระยอง,14,43332,14,43299,0,199,2023-06-19 12:07:27
3385,2022,43,ระนอง,3,10774,3,10717,0,25,2023-06-19 12:07:27
3386,2022,43,สมุทรปราการ,81,110274,81,109784,3,405,2023-06-19 12:07:27
3387,2022,43,ลพบุรี,12,16179,12,16175,0,225,2023-06-19 12:07:27
3388,2022,43,เลย,24,17570,24,17569,0,128,2023-06-19 12:07:27
3389,2022,43,เชียงใหม่,27,36698,27,36629,0,305,2023-06-19 12:07:27
3390,2022,43,ชุมพร,67,14796,67,14796,0,73,2023-06-19 12:07:27
3391,2022,43,ร้อยเอ็ด,14,41452,14,41448,0,236,2023-06-19 12:07:27
3392,2022,43,ลำปาง,18,10273,18,10271,2,119,2023-06-19 12:07:27
3393,2022,43,เพชรบูรณ์,22,12956,22,12953,0,59,2023-06-19 12:07:27
3394,2022,43,สุราษฎร์ธานี,20,20651,20,20036,0,156,2023-06-19 12:07:27
3395,2022,43,พระนครศรีอยุธยา,7,36233,7,36233,1,133,2023-06-19 12:07:27
3396,2022,43,กาญจนบุรี,4,27640,4,27590,0,164,2023-06-19 12:07:27
3397,2022,44,นครสวรรค์,22,24773,22,24766,0,164,2023-06-19 12:07:27
3398,2022,44,ตรัง,18,10496,18,10489,0,74,2023-06-19 12:07:27
